SUID,Class Code*,Term,max(`Credits Attempted`),first(`Start Time`),first(`End Time`),max(MondayDummy),max(TuesdayDummy),max(WednesdayDummy),max(ThursdayDummy),max(FridayDummy),max(SaturdayDummy),max(SundayDummy),College,Major Desc,Sport
212199428,ENG142,Fall 2023,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Arts & Sciences,Biochemistry-U,Women's Rowing
212199428,FYS101,Fall 2023,1,NA,NA,0,0,0,0,1,0,0,Arts & Sciences,Biochemistry-U,Women's Rowing
212199428,HST101,Fall 2023,3,09:30:00,10:25:00,1,0,1,0,1,0,0,Arts & Sciences,Biochemistry-U,Women's Rowing
212199428,MAT221,Fall 2023,4,08:00:00,09:20:00,0,1,0,1,1,0,0,Arts & Sciences,Biochemistry-U,Women's Rowing
212199428,MAT295,Spring 2024,4,12:45:00,14:05:00,0,1,0,1,1,0,0,Arts & Sciences,Biochemistry-U,Women's Rowing
212199428,PED259,Fall 2023,0,00:00:00,00:00:00,0,0,0,0,0,0,0,Arts & Sciences,Biochemistry-U,Women's Rowing
212199428,PED259,Spring 2024,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Arts & Sciences,Biochemistry-U,Women's Rowing
212199428,PHP121,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Arts & Sciences,Biochemistry-U,Women's Rowing
212199428,REL200,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Arts & Sciences,Biochemistry-U,Women's Rowing
212247295,CRS225,Spring 2024,3,09:30:00,10:25:00,1,0,1,0,0,0,0,Arts & Sciences,Sociology,Men's Women's Spirit Teams
212247295,CSD212,Spring 2024,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Arts & Sciences,Sociology,Men's Women's Spirit Teams
212247295,EAR106,Spring 2024,4,12:45:00,14:05:00,1,0,1,0,0,0,0,Arts & Sciences,Sociology,Men's Women's Spirit Teams
212247295,EDU203,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Arts & Sciences,Sociology,Men's Women's Spirit Teams
212247295,FYS101,Fall 2023,1,NA,NA,0,0,0,0,1,0,0,Arts & Sciences,Sociology,Men's Women's Spirit Teams
212247295,MAT194,Fall 2023,4,14:00:00,15:20:00,1,0,1,1,1,0,0,Arts & Sciences,Sociology,Men's Women's Spirit Teams
212247295,PHP121,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Arts & Sciences,Sociology,Men's Women's Spirit Teams
212247295,PSY205,Fall 2023,3,08:25:00,09:20:00,1,0,1,0,0,0,0,Arts & Sciences,Sociology,Men's Women's Spirit Teams
212247295,PSY335,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Arts & Sciences,Sociology,Men's Women's Spirit Teams
212247295,SOC101,Fall 2023,3,11:40:00,12:35:00,1,0,1,0,1,0,0,Arts & Sciences,Sociology,Men's Women's Spirit Teams
212247295,SOC318,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Arts & Sciences,Sociology,Men's Women's Spirit Teams
212247295,WRT105,Fall 2023,3,09:30:00,10:25:00,1,0,1,0,1,0,0,Arts & Sciences,Sociology,Men's Women's Spirit Teams
212424599,EAR117,Spring 2024,3,08:00:00,08:55:00,1,0,1,0,1,0,0,Arts & Sciences,Sociology,Men's Lacrosse
212424599,ENG105,Fall 2023,3,15:30:00,16:25:00,0,1,0,1,1,0,0,Arts & Sciences,Sociology,Men's Lacrosse
212424599,FYS101,Fall 2023,1,NA,NA,1,0,0,0,0,0,0,Arts & Sciences,Sociology,Men's Lacrosse
212424599,FYS101,Spring 2024,1,NA,NA,1,0,0,0,0,0,0,Arts & Sciences,Sociology,Men's Lacrosse
212424599,HST300,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Arts & Sciences,Sociology,Men's Lacrosse
212424599,MAT121,Fall 2023,4,08:00:00,09:20:00,1,1,0,1,0,0,0,Arts & Sciences,Sociology,Men's Lacrosse
212424599,PED259,Fall 2023,0,00:00:00,00:00:00,0,0,0,0,0,0,0,Arts & Sciences,Sociology,Men's Lacrosse
212424599,PED259,Spring 2024,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Arts & Sciences,Sociology,Men's Lacrosse
212424599,PHI192,Spring 2024,3,10:35:00,11:30:00,1,0,1,0,1,0,0,Arts & Sciences,Sociology,Men's Lacrosse
212424599,REL103,Spring 2024,3,08:00:00,09:20:00,0,1,0,1,0,0,0,Arts & Sciences,Sociology,Men's Lacrosse
212424599,REL200,Fall 2023,3,17:15:00,18:35:00,1,0,1,0,0,0,0,Arts & Sciences,Sociology,Men's Lacrosse
212424599,SOC281,Spring 2024,3,17:00:00,18:20:00,0,1,0,1,0,0,0,Arts & Sciences,Sociology,Men's Lacrosse
212424599,SOC319,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Arts & Sciences,Sociology,Men's Lacrosse
212424599,SOC343,Fall 2023,3,17:00:00,19:45:00,0,0,0,1,0,0,0,Arts & Sciences,Sociology,Men's Lacrosse
212847141,CEE274,Spring 2024,3,14:15:00,15:35:00,1,1,1,0,0,0,0,Engineering & Computer Science,Civil Engineering,Women's Soccer
212847141,CHE106,Fall 2023,3,12:45:00,13:40:00,1,1,1,0,1,0,0,Engineering & Computer Science,Civil Engineering,Women's Soccer
212847141,CHE107,Fall 2023,1,17:15:00,20:00:00,1,0,0,0,0,0,0,Engineering & Computer Science,Civil Engineering,Women's Soccer
212847141,ECN101,Fall 2023,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Engineering & Computer Science,Civil Engineering,Women's Soccer
212847141,ECS101,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Engineering & Computer Science,Civil Engineering,Women's Soccer
212847141,ECS117,Spring 2024,1,16:00:00,17:50:00,0,0,1,0,0,0,0,Engineering & Computer Science,Civil Engineering,Women's Soccer
212847141,FYS101,Fall 2023,1,NA,NA,0,0,0,0,1,0,0,Engineering & Computer Science,Civil Engineering,Women's Soccer
212847141,MAT296,Fall 2023,4,17:00:00,18:20:00,1,1,1,0,0,0,0,Engineering & Computer Science,Civil Engineering,Women's Soccer
212847141,MAT397,Spring 2024,4,08:00:00,09:20:00,0,1,0,1,1,0,0,Engineering & Computer Science,Civil Engineering,Women's Soccer
212847141,MAX123,Spring 2024,3,09:30:00,10:25:00,1,0,1,0,0,0,0,Engineering & Computer Science,Civil Engineering,Women's Soccer
212847141,PED259,Fall 2023,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Engineering & Computer Science,Civil Engineering,Women's Soccer
212847141,PHY211,Spring 2024,3,09:30:00,10:50:00,0,1,1,1,1,0,0,Engineering & Computer Science,Civil Engineering,Women's Soccer
212847141,PHY221,Spring 2024,1,NA,NA,1,0,0,0,0,0,0,Engineering & Computer Science,Civil Engineering,Women's Soccer
212974478,COM100,Fall 2023,0,15:30:00,16:50:00,0,0,0,1,0,0,0,Public Communications,"Television, Radio and Film",Football
212974478,COM107,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Public Communications,"Television, Radio and Film",Football
212974478,COM117,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Public Communications,"Television, Radio and Film",Football
212974478,ENG151,Spring 2024,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Public Communications,"Television, Radio and Film",Football
212974478,ENG182,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Public Communications,"Television, Radio and Film",Football
212974478,FYS101,Fall 2023,1,NA,NA,1,0,0,0,0,0,0,Public Communications,"Television, Radio and Film",Football
212974478,MAT121,Fall 2023,4,14:15:00,15:35:00,1,0,1,0,0,0,0,Public Communications,"Television, Radio and Film",Football
212974478,PED259,Fall 2023,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Public Communications,"Television, Radio and Film",Football
212974478,REL252,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Public Communications,"Television, Radio and Film",Football
212974478,SOC300,Spring 2024,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Public Communications,"Television, Radio and Film",Football
212974478,SOC383,Spring 2024,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Public Communications,"Television, Radio and Film",Football
212974478,WRT105,Fall 2023,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Public Communications,"Television, Radio and Film",Football
214610787,EEE370,Fall 2023,3,17:15:00,18:35:00,1,0,1,0,0,0,0,Management,Management,Men's Lacrosse
214610787,FIN256,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Management,Management,Men's Lacrosse
214610787,FST412,Spring 2024,3,18:30:00,21:15:00,0,0,0,1,0,0,0,Management,Management,Men's Lacrosse
214610787,HST101,Fall 2023,3,09:30:00,10:25:00,1,0,1,0,1,0,0,Management,Management,Men's Lacrosse
214610787,MGT346,Spring 2024,3,08:00:00,09:20:00,1,0,1,0,0,0,0,Management,Management,Men's Lacrosse
214610787,MGT447,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Management,Management,Men's Lacrosse
214610787,PED259,Spring 2024,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Management,Management,Men's Lacrosse
214610787,PSC363,Fall 2023,3,18:30:00,19:50:00,0,1,0,1,0,0,0,Management,Management,Men's Lacrosse
214610787,REL364,Fall 2023,3,NA,NA,0,0,0,0,0,0,0,Management,Management,Men's Lacrosse
214610787,SOC102,Spring 2024,3,11:40:00,12:35:00,1,0,1,0,1,0,0,Management,Management,Men's Lacrosse
214610787,WRT307,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Management,Management,Men's Lacrosse
214683583,BIO121,Fall 2023,3,18:45:00,20:15:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Men's Women's Spirit Teams
214683583,BIO122,Fall 2023,1,14:00:00,16:50:00,0,1,0,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Men's Women's Spirit Teams
214683583,BIO123,Spring 2024,3,19:00:00,20:30:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Men's Women's Spirit Teams
214683583,BIO124,Spring 2024,1,14:00:00,16:50:00,0,1,0,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Men's Women's Spirit Teams
214683583,EXE195,Fall 2023,3,09:30:00,10:25:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Men's Women's Spirit Teams
214683583,EXE375,Spring 2024,0,NA,NA,0,0,0,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Men's Women's Spirit Teams
214683583,EXE415,Spring 2024,3,17:15:00,20:00:00,0,0,1,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Men's Women's Spirit Teams
214683583,EXE435,Spring 2024,3,09:30:00,10:25:00,1,0,1,0,1,0,0,Sport and Human Dynamics,Health and Exercise Science,Men's Women's Spirit Teams
214683583,MAT194,Fall 2023,4,14:00:00,15:20:00,1,0,1,1,1,0,0,Sport and Human Dynamics,Health and Exercise Science,Men's Women's Spirit Teams
214683583,NSD225,Fall 2023,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Men's Women's Spirit Teams
214683583,PHP121,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Men's Women's Spirit Teams
214683583,PSY395,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Men's Women's Spirit Teams
214683583,WRT205,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Men's Women's Spirit Teams
215037773,ENG151,Spring 2024,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Arts & Sciences,Neuroscience,Women's Volleyball
215037773,ENG182,Spring 2024,3,17:15:00,18:35:00,1,0,1,0,0,0,0,Arts & Sciences,Neuroscience,Women's Volleyball
215037773,FYS101,Spring 2024,1,NA,NA,0,0,0,0,1,0,0,Arts & Sciences,Neuroscience,Women's Volleyball
215037773,PED259,Spring 2024,0,00:00:00,00:00:00,0,0,0,0,0,0,0,Arts & Sciences,Neuroscience,Women's Volleyball
215037773,PSC121,Spring 2024,3,14:00:00,14:55:00,0,1,0,1,0,0,0,Arts & Sciences,Neuroscience,Women's Volleyball
215037773,REL200,Spring 2024,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Arts & Sciences,Neuroscience,Women's Volleyball
215037773,SOC101,Spring 2024,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Arts & Sciences,Neuroscience,Women's Volleyball
215113897,HFS201,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Human Development & Family Sci,Men's Track
215113897,HFS202,Spring 2024,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Human Development & Family Sci,Men's Track
215113897,HFS255,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Human Development & Family Sci,Men's Track
215113897,HFS326,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Human Development & Family Sci,Men's Track
215113897,HFS327,Fall 2023,3,17:15:00,18:35:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Public Health,Men's Track
215113897,HFS388,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Public Health,Men's Track
215113897,HUM300,Fall 2023,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Public Health,Men's Track
215113897,PHI192,Spring 2024,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Human Development & Family Sci,Men's Track
215113897,PHP309,Fall 2023,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Public Health,Men's Track
215113897,PSY205,Fall 2023,3,14:15:00,15:10:00,1,0,1,1,0,0,0,Sport and Human Dynamics,Public Health,Men's Track
215149490,EXE195,Spring 2024,3,10:35:00,11:30:00,1,0,1,0,1,0,0,Sport and Human Dynamics,Health and Exercise Science,Football
215149490,FYS101,Spring 2024,1,NA,NA,0,1,0,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Football
215149490,NSD225,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Football
215149490,PHP121,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Football
215149490,SOC101,Spring 2024,3,12:45:00,13:40:00,1,0,1,0,1,0,0,Sport and Human Dynamics,Health and Exercise Science,Football
215149490,SOC300,Spring 2024,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Football
215317469,FSC406,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Arts & Sciences,Psychology,Women's Lacrosse
215317469,FSC452,Fall 2023,3,17:00:00,19:45:00,0,1,0,0,0,0,0,Arts & Sciences,Psychology,Women's Lacrosse
215317469,MSL301,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,1,0,0,Arts & Sciences,Psychology,Women's Lacrosse
215317469,MSL302,Spring 2024,3,08:00:00,10:50:00,0,0,0,0,1,0,0,Arts & Sciences,Psychology,Women's Lacrosse
215317469,PED259,Spring 2024,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Arts & Sciences,Psychology,Women's Lacrosse
215317469,PSC300,Fall 2023,3,15:30:00,16:40:00,0,1,0,1,0,0,0,Arts & Sciences,Psychology,Women's Lacrosse
215317469,PSY322,Fall 2023,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Arts & Sciences,Psychology,Women's Lacrosse
215317469,PSY374,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Arts & Sciences,Psychology,Women's Lacrosse
215317469,PSY393,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Arts & Sciences,Psychology,Women's Lacrosse
215317469,PSY415,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Arts & Sciences,Psychology,Women's Lacrosse
215317469,REL165,Spring 2024,3,NA,NA,0,0,0,0,0,0,0,Arts & Sciences,Psychology,Women's Lacrosse
215764335,EXE415,Spring 2024,3,17:15:00,20:00:00,0,0,1,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Track
215764335,EXE455,Fall 2023,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Track
215764335,EXE464,Fall 2023,2,NA,NA,0,0,0,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Track
215764335,EXE464,Spring 2024,4,NA,NA,0,0,0,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Track
215764335,EXE500,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Track
215764335,NSD447,Fall 2023,3,08:00:00,09:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Track
215764335,PSY322,Fall 2023,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Track
215764335,PSY446,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Track
218973141,LAW607,Spring 2024,5,10:40:00,11:30:00,0,1,1,1,1,0,0,Law,Law,Men's Crew
218973141,LAW691,Spring 2024,3,13:00:00,14:15:00,0,1,0,1,0,0,0,Law,Law,Men's Crew
218973141,LAW700,Fall 2023,3,13:00:00,14:15:00,0,1,0,1,0,0,0,Law,Law,Men's Crew
218973141,LAW701,Fall 2023,2,18:15:00,19:55:00,0,1,0,0,0,0,0,Law,Law,Men's Crew
218973141,LAW702,Fall 2023,3,09:30:00,10:45:00,0,0,1,0,1,0,0,Law,Law,Men's Crew
218973141,LAW708,Fall 2023,3,14:30:00,15:45:00,0,1,0,1,0,0,0,Law,Law,Men's Crew
218973141,LAW718,Spring 2024,4,08:30:00,10:10:00,0,1,0,1,0,0,0,Law,Law,Men's Crew
218973141,LAW729,Spring 2024,3,14:45:00,16:00:00,0,1,0,1,0,0,0,Law,Law,Men's Crew
218973141,LAW796,Fall 2023,3,08:30:00,09:45:00,0,1,0,1,0,0,0,Law,Law,Men's Crew
218973141,LAW832,Fall 2023,3,13:00:00,14:15:00,1,0,1,0,0,0,0,Law,Law,Men's Crew
218973141,PED259,Spring 2024,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Law,Law,Men's Crew
219095525,EEE370,Fall 2023,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport Management,Women's Track
219095525,FIN301,Spring 2024,3,08:00:00,09:20:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Track
219095525,IST256,Spring 2024,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Track
219095525,MAR301,Spring 2024,3,17:00:00,18:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport Management,Women's Track
219095525,MAX201,Fall 2023,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport Management,Women's Track
219095525,PED259,Spring 2024,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Track
219095525,SPM224,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport Management,Women's Track
219095525,SPM305,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Track
219095525,SPM345,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport Management,Women's Track
219095525,SPM365,Spring 2024,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport Management,Women's Track
219095525,SPM395,Fall 2023,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Track
219095525,SPM444,Spring 2024,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Track
219095525,WRT307,Fall 2023,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Track
219265165,ADV425,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Management,Entrepren & Emerg Enterprises,Men's Women's Spirit Teams
219265165,ADV431,Fall 2023,3,17:00:00,19:45:00,0,1,0,0,0,0,0,Management,Entrepren & Emerg Enterprises,Men's Women's Spirit Teams
219265165,COM507,Spring 2024,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Management,Entrepren & Emerg Enterprises,Men's Women's Spirit Teams
219265165,EEE378,Fall 2023,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Management,Entrepren & Emerg Enterprises,Men's Women's Spirit Teams
219265165,EEE424,Spring 2024,3,08:00:00,17:00:00,1,1,1,1,1,0,0,Management,Entrepren & Emerg Enterprises,Men's Women's Spirit Teams
219265165,EEE446,Fall 2023,3,18:45:00,21:30:00,0,0,1,0,0,0,0,Management,Entrepren & Emerg Enterprises,Men's Women's Spirit Teams
219265165,EEE457,Fall 2023,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Management,Entrepren & Emerg Enterprises,Men's Women's Spirit Teams
219265165,HOM172,Fall 2023,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Management,Entrepren & Emerg Enterprises,Men's Women's Spirit Teams
219265165,HST353,Spring 2024,3,NA,NA,0,0,0,0,0,0,0,Management,Entrepren & Emerg Enterprises,Men's Women's Spirit Teams
219977267,CRS183,Spring 2024,3,11:40:00,12:35:00,1,0,1,0,1,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Football
219977267,CRS325,Spring 2024,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Football
219977267,CRS336,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Football
219977267,CRS360,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Football
219977267,CRS435,Fall 2023,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Football
219977267,PED259,Fall 2023,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Football
219977267,PHP121,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Football
219977267,REL103,Fall 2023,3,NA,NA,0,0,0,0,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Football
219977267,REL242,Fall 2023,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Football
219977267,WRT105,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Football
221670983,AAS138,Spring 2024,3,08:00:00,09:20:00,1,0,1,0,0,0,0,Arts & Sciences,Economics,Men's Soccer
221670983,ANT121,Spring 2024,3,10:35:00,11:30:00,1,0,1,0,0,0,0,Arts & Sciences,Economics,Men's Soccer
221670983,ANT273,Fall 2023,3,08:00:00,09:20:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Soccer
221670983,DSP424,Fall 2023,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Soccer
221670983,ECN422,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Soccer
221670983,ECN441,Fall 2023,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Soccer
221670983,ECN481,Spring 2024,3,NA,NA,0,0,0,0,0,0,0,Arts & Sciences,Economics,Men's Soccer
221670983,EST201,Spring 2024,3,NA,NA,0,0,0,0,0,0,0,Arts & Sciences,Economics,Men's Soccer
221670983,GEO105,Fall 2023,3,11:40:00,12:35:00,1,0,1,0,1,0,0,Arts & Sciences,Economics,Men's Soccer
221670983,HST352,Spring 2024,3,08:00:00,09:20:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Soccer
221670983,PAI300,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Soccer
221670983,REL165,Fall 2023,3,NA,NA,0,0,0,0,0,0,0,Arts & Sciences,Economics,Men's Soccer
222413604,ADV345,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Management,Marketing Management,Field Hockey
222413604,BUA345,Spring 2024,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Management,Marketing Management,Field Hockey
222413604,COM107,Fall 2023,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Management,Marketing Management,Field Hockey
222413604,COM350,Spring 2024,3,08:00:00,09:20:00,0,1,0,1,0,0,0,Management,Marketing Management,Field Hockey
222413604,FIN256,Fall 2023,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Management,Marketing Management,Field Hockey
222413604,MAR255,Fall 2023,3,08:00:00,09:20:00,0,1,0,1,0,0,0,Management,Marketing Management,Field Hockey
222413604,MAR356,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Management,Marketing Management,Field Hockey
222413604,MAR445,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Management,Marketing Management,Field Hockey
222413604,PED259,Fall 2023,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Management,Marketing Management,Field Hockey
222413604,PSY335,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Management,Marketing Management,Field Hockey
222413604,SCM265,Fall 2023,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Management,Marketing Management,Field Hockey
222413604,WRT307,Spring 2024,3,00:00:00,00:00:00,0,0,0,0,0,0,0,Management,Marketing Management,Field Hockey
